capture_id,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__species,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_count_max,question__horns_count_median,question__horns_count_min,p_users_identified_this_species,pielous_evenness_index
KRU_S1#49#1#9,KRU_S1,49,1,9,06/05/18,16:34:27,31937171,waterbuck,1,1,1,0.1,0,0.9,0,0,0,,,,1,0
KRU_S1#49#1#10,KRU_S1,49,1,10,06/05/18,16:54:39,31936815,nyala,1,1,1,0.2,0,0.8,0,0,0,,,,0.5,1
KRU_S1#49#1#11,KRU_S1,49,1,11,06/05/18,20:32:43,31936848,blank,,,,,,,,,,,,,1,0
KRU_S1#49#1#12,KRU_S1,49,1,12,06/07/18,17:51:11,31936882,hyenaspotted,1,1,1,0.25,0,0.75,0,0,0,,,,0.44,0.89
KRU_S1#49#1#13,KRU_S1,49,1,13,06/08/18,6:07:21,31936903,harespring,1,1,1,0,0,1,0,0,0,,,,0.38,0.95
KRU_S1#49#1#14,KRU_S1,49,1,14,06/10/18,11:26:41,31936905,impala,4,3,1,0.6,0,1,0.3,0,0,,,,1,0
KRU_S1#49#1#15,KRU_S1,49,1,15,06/10/18,11:27:44,31936908,impala,6,5,1,0.4,0,0.9,0.4,0.1,0,,,,1,0
KRU_S1#49#1#16,KRU_S1,49,1,16,06/10/18,11:29:51,31936911,impala,5,4,3,0.33,0,0.89,0.67,0,0.11,,,,0.9,0.47
KRU_S1#49#1#17,KRU_S1,49,1,17,06/10/18,11:30:51,31936914,impala,4,3,1,0.6,0,0.7,0.7,0.1,0.4,,,,1,0
KRU_S1#49#1#18,KRU_S1,49,1,18,06/10/18,11:32:24,31936917,impala,2,1,1,0,0,1,0.1,0,0,,,,1,0
KRU_S1#49#1#19,KRU_S1,49,1,19,06/10/18,11:49:23,31936920,impala,3,2,1,0.4,0,0.9,0,0,0,,,,1,0
KRU_S1#49#1#20,KRU_S1,49,1,20,06/10/18,13:33:35,31936926,impala,1,1,1,0.75,0,0.25,0,0,0,,,,0.8,0.58
KRU_S1#49#1#21,KRU_S1,49,1,21,06/10/18,13:38:43,31936929,impala,3,2,2,0.22,0,1,0.22,0,0,,,,0.9,0.47
KRU_S1#49#1#22,KRU_S1,49,1,22,06/10/18,13:39:47,31936932,blank,,,,,,,,,,,,,0.6,0
KRU_S1#49#1#23,KRU_S1,49,1,23,06/10/18,13:40:48,31936935,impala,3,3,3,0,0,1,0,0,0.1,,,,1,0
KRU_S1#49#1#24,KRU_S1,49,1,24,06/10/18,13:50:09,31936938,impala,2,2,2,0.7,0,0.7,0,0,0,,,,1,0
KRU_S1#49#1#25,KRU_S1,49,1,25,06/10/18,13:52:45,31936941,impala,3,2,1,0.56,0,0.78,0,0.11,0,,,,0.9,0.47
KRU_S1#49#1#26,KRU_S1,49,1,26,06/10/18,13:53:58,31936944,impala,3,3,3,0.78,0,0.44,0,0.11,0.11,,,,0.9,0.47
KRU_S1#49#1#27,KRU_S1,49,1,27,06/10/18,13:55:40,31936947,impala,3,3,3,0.89,0.11,0,0,0.56,0.11,,,,0.9,0.47
KRU_S1#49#1#28,KRU_S1,49,1,28,06/10/18,13:56:43,31936951,impala,3,3,2,0.78,0,1,0.11,0,0,,,,0.9,0.47
KRU_S1#49#1#29,KRU_S1,49,1,29,06/10/18,13:58:17,31936954,impala,2,2,1,0.4,0,0.2,0.9,0,0,,,,1,0
KRU_S1#49#1#30,KRU_S1,49,1,30,06/10/18,14:01:20,31936960,impala,1,1,1,0.89,0,0.11,0,0,0,,,,0.9,0.47
KRU_S1#49#1#31,KRU_S1,49,1,31,06/10/18,14:02:45,31936963,impala,1,1,1,0.6,0,0.5,0,0,0,,,,1,0
KRU_S1#49#1#32,KRU_S1,49,1,32,06/10/18,14:03:51,31936966,impala,4,4,4,0.8,0.1,0.7,0,0.2,0,,,,1,0
KRU_S1#49#1#33,KRU_S1,49,1,33,06/10/18,14:05:46,31936969,impala,4,4,4,1,0,0.7,0,0.9,0.1,,,,1,0
KRU_S1#49#1#34,KRU_S1,49,1,34,06/10/18,14:07:12,31936972,impala,5,4,4,0.7,0,0.1,0.5,0.8,0.2,,,,1,0
KRU_S1#49#1#35,KRU_S1,49,1,35,06/10/18,14:08:43,31936975,impala,3,3,3,0.64,0,0,0.18,0.82,0.09,,,,1,0
KRU_S1#49#1#36,KRU_S1,49,1,36,06/10/18,14:11:49,31936978,impala,3,3,3,0.7,0,0.1,0.5,0.8,0.4,,,,1,0
KRU_S1#49#1#37,KRU_S1,49,1,37,06/10/18,14:12:52,31936981,impala,3,3,3,0.7,0.1,0.5,0.3,0.1,0,,,,1,0
KRU_S1#49#1#38,KRU_S1,49,1,38,06/10/18,14:19:47,31936984,impala,3,3,3,0.67,1,0.11,0.33,0,0.22,,,,0.9,0.47
KRU_S1#49#1#39,KRU_S1,49,1,39,06/10/18,14:25:37,31937003,impala,3,3,3,0.8,1,0.3,0,0,0,,,,1,0
KRU_S1#49#1#40,KRU_S1,49,1,40,06/10/18,14:26:46,31937008,impala,3,3,3,0.89,1,0.44,0,0,0,,,,0.9,0.47
KRU_S1#49#1#41,KRU_S1,49,1,41,06/10/18,14:28:00,31937011,impala,2,2,2,0.1,1,0.8,0,0,0,,,,1,0
KRU_S1#49#1#42,KRU_S1,49,1,42,06/10/18,14:29:07,31937014,impala,1,1,1,0.8,0,0.4,0,0,0,,,,1,0
KRU_S1#49#1#43,KRU_S1,49,1,43,06/10/18,14:52:03,31937018,baboon,1,1,1,0,0,1,0,0,0,,,,0.9,0.47
KRU_S1#49#1#44,KRU_S1,49,1,44,06/10/18,14:54:30,31937021,baboon,1,1,1,0,0,1,0,0,0,,,,1,0
KRU_S1#49#1#45,KRU_S1,49,1,45,06/13/18,13:10:21,31937024,elephant,1,1,1,0,0,1,0,0,0,,,,1,0
KRU_S1#49#1#46,KRU_S1,49,1,46,06/13/18,13:14:22,31937027,elephant,1,1,1,0.12,0,0.88,0,0,0,,,,1,0
KRU_S1#49#1#47,KRU_S1,49,1,47,06/16/18,11:18:02,31937030,dikdik,1,1,1,0,0,1,0,0,0,,,,0.29,0.96
KRU_S1#49#1#48,KRU_S1,49,1,48,06/16/18,13:05:08,31937033,impala,1,1,1,0,0,1,0,0,0,,,,0.8,0.58
KRU_S1#49#1#49,KRU_S1,49,1,49,06/16/18,13:07:47,31937036,impala,5,4,1,0.5,0,1,0.12,0,0,,,,0.8,0.58
KRU_S1#49#1#50,KRU_S1,49,1,50,06/16/18,13:08:47,31937042,impala,3,2,2,1,0,0.2,0,0,0,,,,1,0
KRU_S1#49#1#51,KRU_S1,49,1,51,06/16/18,13:09:55,31937045,impala,4,4,4,0.4,0,1,0.4,0,0,,,,1,0
KRU_S1#49#1#52,KRU_S1,49,1,52,06/16/18,13:10:55,31937048,blank,,,,,,,,,,,,,1,0
KRU_S1#49#1#53,KRU_S1,49,1,53,06/16/18,13:11:55,31937051,impala,5,5,2,0.6,0,0.8,0.1,0,0,,,,1,0
KRU_S1#49#1#54,KRU_S1,49,1,54,06/16/18,13:13:04,31937054,impala,3,2,2,0.4,0,0.9,0.1,0,0,,,,1,0
KRU_S1#49#1#55,KRU_S1,49,1,55,06/16/18,13:14:04,31937057,impala,1,1,1,0.9,0,0,0.1,0,0,,,,1,0
KRU_S1#49#1#56,KRU_S1,49,1,56,06/16/18,13:15:20,31937060,impala,1,1,1,0.17,0,0.83,0,0,0,,,,0.86,0.59
KRU_S1#49#1#57,KRU_S1,49,1,57,06/16/18,13:16:49,31937063,impala,1,1,1,0.12,0,0.88,0,0,0,,,,0.89,0.5
KRU_S1#49#1#58,KRU_S1,49,1,58,06/16/18,13:17:49,31937066,impala,1,1,1,0.8,0,0.1,0,0.1,0,,,,1,0
KRU_S1#49#1#59,KRU_S1,49,1,59,06/16/18,13:19:05,31937068,blank,,,,,,,,,,,,,1,0
KRU_S1#49#1#60,KRU_S1,49,1,60,06/16/18,14:49:19,31937074,baboon,1,1,1,0,0,1,0,0,0,,,,1,0
KRU_S1#49#1#61,KRU_S1,49,1,61,06/16/18,14:55:49,31937077,baboon,1,1,1,0.1,0,0.9,0,0,0,,,,1,0
KRU_S1#49#1#62,KRU_S1,49,1,62,06/17/18,13:04:14,31937080,blank,,,,,,,,,,,,,1,0
KRU_S1#49#1#63,KRU_S1,49,1,63,06/17/18,13:06:50,31937083,impala,1,1,1,0.1,0,1,0,0,0,,,,1,0
KRU_S1#49#1#64,KRU_S1,49,1,64,06/17/18,13:24:04,31937086,impala,5,3,3,0.1,0,1,0,0.1,0.2,,,,1,0
KRU_S1#49#1#65,KRU_S1,49,1,65,06/17/18,13:25:39,31937089,impala,4,3,2,0.2,0,1,0.1,0,0,,,,1,0
KRU_S1#49#1#66,KRU_S1,49,1,66,06/17/18,13:26:39,31937092,impala,1,1,1,0.2,0,0.9,0.1,0,0,,,,1,0
KRU_S1#49#1#67,KRU_S1,49,1,67,06/17/18,13:34:15,31937095,impala,2,2,1,0,0,1,0,0,0,,,,0.9,0.47
KRU_S1#49#1#68,KRU_S1,49,1,68,06/17/18,13:36:01,31937098,impala,5,1,1,0.11,0,1,0,0,0,,,,0.9,0.47
KRU_S1#49#1#69,KRU_S1,49,1,69,06/17/18,13:37:04,31937102,impala,6,4,3,0.3,0,1,0.2,0,0.1,,,,1,0
KRU_S1#49#1#70,KRU_S1,49,1,70,06/17/18,14:30:01,31937108,waterbuck,1,1,1,0,0,1,0,0,0,,,,1,0
KRU_S1#49#1#71,KRU_S1,49,1,71,06/18/18,18:04:54,31937111,hyenaspotted,1,1,1,0.25,0,0.75,0,0,0,,,,0.8,0.58
KRU_S1#49#1#72,KRU_S1,49,1,72,06/19/18,14:54:00,31937114,impala,4,4,2,0.33,0,1,0.22,0,0.56,,,,0.9,0.55
KRU_S1#49#1#73,KRU_S1,49,1,73,06/19/18,14:55:42,31937117,impala,6,6,5,0.9,0,0.6,0.7,0,0.3,,,,1,0
KRU_S1#49#1#74,KRU_S1,49,1,74,06/19/18,14:56:42,31937120,impala,2,2,2,0.6,0,0.2,0.7,0,0,,,,1,0
KRU_S1#49#1#75,KRU_S1,49,1,75,06/19/18,14:57:44,31937123,impala,4,2,2,0.6,0,0.8,0.1,0,0.1,,,,1,0
KRU_S1#49#1#76,KRU_S1,49,1,76,06/19/18,14:59:28,31937126,impala,2,1,1,0.38,0,0.75,0,0,0,,,,0.89,0.5
KRU_S1#49#1#77,KRU_S1,49,1,77,06/19/18,15:00:29,31937129,impala,1,1,1,0,0,1,0,0,0,,,,1,0
KRU_S1#49#1#78,KRU_S1,49,1,78,06/20/18,9:43:05,31937132,giraffe,1,1,1,0,0,1,0,0,0,,,,1,0
KRU_S1#49#1#79,KRU_S1,49,1,79,06/21/18,8:21:06,31937135,wilddog,2,1,1,0.33,0,1,0,0,0,,,,1,0
KRU_S1#49#1#80,KRU_S1,49,1,80,06/21/18,14:21:59,31937141,birdother,2,1,1,0,0,1,0,0,0,,,,1,0
KRU_S1#49#1#81,KRU_S1,49,1,81,06/22/18,10:52:25,31937144,waterbuck,1,1,1,0,0,1,0,0,0,,,,0.8,0.58
KRU_S1#49#1#82,KRU_S1,49,1,82,06/22/18,11:11:08,31937147,waterbuck,3,2,2,0,0,1,0,0,0,,,,0.8,0.58
KRU_S1#49#1#83,KRU_S1,49,1,83,06/22/18,12:00:53,31937150,kudu,1,1,1,0,0,1,0,0,0,,,,0.8,0.58
KRU_S1#49#1#84,KRU_S1,49,1,84,06/22/18,12:59:41,31937153,steenbok,1,1,1,0,0,1,0,0,0,1,1,1,0.5,0.84
KRU_S1#49#1#85,KRU_S1,49,1,85,06/22/18,13:51:47,31937156,impala,1,1,1,0.12,0,0.88,0,0,0,,,,1,0
KRU_S1#49#1#86,KRU_S1,49,1,86,06/23/18,10:53:03,31937158,impala,1,1,1,0,0,1,0,0,0,,,,0.9,0.47
KRU_S1#49#1#87,KRU_S1,49,1,87,06/23/18,15:14:40,31937162,waterbuck,1,1,1,0,0,1,0,0,0,,,,0.8,0.58
KRU_S1#49#1#88,KRU_S1,49,1,88,06/24/18,11:25:23,31937165,impala,2,1,1,0,0,1,0,0,0,,,,0.86,0.59
KRU_S1#49#1#89,KRU_S1,49,1,89,06/24/18,13:35:19,31937168,impala,1,1,1,0.8,0,0.1,0.1,0,0,,,,1,0
KRU_S1#49#1#90,KRU_S1,49,1,90,06/24/18,13:36:42,31937175,impala,1,1,1,0.1,0,0.9,0,0,0,,,,1,0
KRU_S1#49#1#91,KRU_S1,49,1,91,06/25/18,10:10:28,31937178,blank,,,,,,,,,,,,,0.6,0
KRU_S1#49#1#92,KRU_S1,49,1,92,06/25/18,13:27:48,31937181,baboon,2,1,1,0,0,1,0,0,0,,,,1,0
KRU_S1#49#1#93,KRU_S1,49,1,93,06/25/18,13:29:34,31937184,baboon,3,2,1,0,0,1,0,0,0,,,,0.9,0.55
KRU_S1#49#1#94,KRU_S1,49,1,94,06/25/18,13:30:34,31937187,baboon,2,1,1,0,0,1,0,0,0,,,,0.8,0.58
KRU_S1#49#1#95,KRU_S1,49,1,95,06/26/18,15:45:40,31937190,impala,6,5,4,0.78,0.22,0.89,0.56,0,0,,,,0.9,0.47
KRU_S1#49#1#96,KRU_S1,49,1,96,06/26/18,15:47:02,31937194,impala,10,5,3,0.4,0.1,0.4,1,0,0,,,,1,0
KRU_S1#49#1#97,KRU_S1,49,1,97,06/26/18,15:48:10,31937196,impala,Nov-50,4,4,0.5,0,1,0.3,0.2,0,,,,1,0
KRU_S1#49#1#98,KRU_S1,49,1,98,06/26/18,15:49:10,31937199,impala,4,3,2,0,0,1,0,0.1,0,,,,1,0
KRU_S1#49#1#99,KRU_S1,49,1,99,06/27/18,15:03:11,31937202,impala,1,1,1,0.62,0,0.25,0.25,0,0,,,,0.89,0.5
KRU_S1#49#1#100,KRU_S1,49,1,100,06/28/18,11:30:45,31936818,waterbuck,1,1,1,0.11,0,0.89,0,0,0,,,,0.9,0.47
KRU_S1#49#1#101,KRU_S1,49,1,101,06/28/18,11:33:00,31936821,waterbuck,3,3,3,0.3,0,0.9,0,0.3,0,,,,1,0
KRU_S1#49#1#102,KRU_S1,49,1,102,06/28/18,12:15:58,31936824,monkeyvervet,1,1,1,0.4,0,0.6,0,0,0,,,,1,0
KRU_S1#49#1#103,KRU_S1,49,1,103,06/30/18,10:29:46,31936827,impala,1,1,1,0,0,1,0,0,0,,,,1,0
KRU_S1#49#1#104,KRU_S1,49,1,104,06/30/18,10:30:46,31936831,impala,1,1,1,0.11,0,0.78,0.44,0,0,,,,0.9,0.47
KRU_S1#49#1#105,KRU_S1,49,1,105,06/30/18,10:31:46,31936834,impala,4,3,1,0.22,0,1,0,0,0,,,,0.9,0.47
KRU_S1#49#1#106,KRU_S1,49,1,106,06/30/18,11:04:34,31936837,impala,1,1,1,0,0,1,0,0,0,,,,0.9,0.47
KRU_S1#49#1#107,KRU_S1,49,1,107,06/30/18,11:57:13,31936840,impala,3,1,1,0.11,0,0.89,0,0.11,0,,,,0.9,0.47
KRU_S1#49#1#108,KRU_S1,49,1,108,06/30/18,11:59:43,31936843,impala,1,1,1,0,0,1,0,0,0,,,,1,0
KRU_S1#49#1#109,KRU_S1,49,1,109,06/30/18,12:01:33,31936846,impala,2,1,1,0.1,0,1,0,0,0,,,,1,0
KRU_S1#49#1#110,KRU_S1,49,1,110,06/30/18,12:04:47,31936851,impala,1,1,1,0,0,1,0,0,0,,,,1,0
KRU_S1#49#1#111,KRU_S1,49,1,111,06/30/18,12:07:16,31936854,impala,6,5,4,0.6,0,0.9,0.2,0,0,,,,1,0
KRU_S1#49#1#112,KRU_S1,49,1,112,06/30/18,12:09:14,31936857,impala,3,3,3,0,0,1,0,0,0,,,,0.9,0.47
KRU_S1#49#1#113,KRU_S1,49,1,113,06/30/18,12:13:31,31936860,impala,5,4,3,0.44,0,1,0.22,0,0,,,,0.9,0.47
KRU_S1#49#1#114,KRU_S1,49,1,114,06/30/18,12:14:32,31936863,impala,5,2,2,0.5,0,0.7,0.1,0,0,,,,1,0
KRU_S1#49#1#115,KRU_S1,49,1,115,06/30/18,12:15:36,31936867,impala,8,7,5,0.8,0,0.9,0.4,0.1,0,,,,1,0
KRU_S1#49#1#116,KRU_S1,49,1,116,06/30/18,12:16:57,31936870,impala,3,1,1,0.5,0,0.9,0,0,0,,,,1,0
KRU_S1#49#1#117,KRU_S1,49,1,117,06/30/18,12:17:57,31936873,impala,4,3,1,0.1,0,1,0.5,0,0,,,,1,0
KRU_S1#49#1#118,KRU_S1,49,1,118,06/30/18,13:01:15,31936876,birdother,1,1,1,0.1,0,0.9,0,0,0,,,,0.91,0.44
KRU_S1#49#1#119,KRU_S1,49,1,119,07/01/18,13:05:15,31936879,baboon,1,1,1,0.1,0,0.9,0,0,0,,,,1,0
KRU_S1#49#1#120,KRU_S1,49,1,120,07/01/18,13:07:58,31936885,impala,2,2,1,0.3,0,0.6,0,0.8,0.3,,,,1,0
KRU_S1#49#1#121,KRU_S1,49,1,121,07/01/18,13:09:02,31936888,impala,2,1,1,0.2,0,0.4,0.4,0.2,0,,,,1,0
KRU_S1#49#1#122,KRU_S1,49,1,122,07/01/18,13:10:03,31936890,impala,3,3,2,0,0,0.89,0,0.44,0,,,,0.9,0.47
KRU_S1#49#1#123,KRU_S1,49,1,123,07/01/18,13:13:00,31936893,baboon,2,1,1,0,0,1,0,0,0,,,,1,0
KRU_S1#49#1#124,KRU_S1,49,1,124,07/01/18,13:25:22,31936896,impala,2,1,1,0,0,1,0,0,0,,,,1,0
KRU_S1#49#1#125,KRU_S1,49,1,125,07/01/18,17:22:39,31936900,hyenaspotted,1,1,1,0,0,1,0,0,0,,,,0.8,0.58
KRU_S1#5#1#1,KRU_S1,5,1,1,05/30/18,11:17:09,31937205,human,,,,,,,,,,,,,1,0
KRU_S1#5#1#2,KRU_S1,5,1,2,05/30/18,11:18:11,31937576,human,,,,,,,,,,,,,1,0
KRU_S1#5#1#3,KRU_S1,5,1,3,05/30/18,11:20:23,31937606,human,,,,,,,,,,,,,1,0
KRU_S1#5#1#4,KRU_S1,5,1,4,05/30/18,11:21:25,31937637,human,,,,,,,,,,,,,1,0
KRU_S1#5#1#5,KRU_S1,5,1,5,05/30/18,11:23:06,31937681,human,,,,,,,,,,,,,0.67,0.79
KRU_S1#5#1#6,KRU_S1,5,1,6,05/30/18,11:24:19,31937711,human,,,,,,,,,,,,,0.89,0.5
KRU_S1#5#1#7,KRU_S1,5,1,7,05/30/18,11:26:11,31937740,human,,,,,,,,,,,,,0.9,0.47
KRU_S1#5#1#8,KRU_S1,5,1,8,05/30/18,17:41:12,31937771,impala,4,1,1,0.25,0,0.62,0.25,0,0,,,,1,0
KRU_S1#5#1#9,KRU_S1,5,1,9,06/02/18,1:41:54,31937803,dikdik,1,1,1,0,0,1,0,0,0,,,,0.5,0.88
KRU_S1#5#1#10,KRU_S1,5,1,10,06/02/18,17:57:16,31937208,impala,2,2,1,0.86,0,0.14,0.57,0,0,,,,0.7,0.72
KRU_S1#5#1#11,KRU_S1,5,1,11,06/02/18,21:35:22,31937242,impala,2,2,2,0.3,0,0.9,0,0,0,,,,1,0
KRU_S1#5#1#12,KRU_S1,5,1,12,06/02/18,22:15:12,31937347,impala,5,5,5,0.8,0,0.1,0.8,0.1,0.1,,,,1,0
KRU_S1#5#1#13,KRU_S1,5,1,13,06/02/18,22:16:32,31937385,impala,3,3,2,0.67,0,0.44,0.44,0.11,0.11,,,,0.9,0.47
KRU_S1#5#1#14,KRU_S1,5,1,14,06/02/18,22:19:56,31937417,impala,2,2,1,0.22,0,0.33,0.89,0,0,,,,0.9,0.47
KRU_S1#5#1#15,KRU_S1,5,1,15,06/02/18,22:26:18,31937447,impala,1,1,1,0,0,1,0,0,0,,,,0.9,0.47
KRU_S1#5#1#16,KRU_S1,5,1,16,06/02/18,22:28:22,31937478,impala,4,4,2,0.8,0,0.4,0,0,0.2,,,,1,0
KRU_S1#5#1#17,KRU_S1,5,1,17,06/02/18,22:29:38,31937509,impala,3,3,3,0.7,0,0.3,0.6,0.3,0,,,,1,0
KRU_S1#5#1#18,KRU_S1,5,1,18,06/02/18,22:46:39,31937542,impala,2,2,1,0.44,0,0.56,1,0,0,,,,0.9,0.47
KRU_S1#5#1#19,KRU_S1,5,1,19,06/03/18,0:35:59,31937573,serval,1,1,1,0,0,1,0,0,0,,,,0.9,0.47
KRU_S1#5#1#20,KRU_S1,5,1,20,06/03/18,4:33:16,31937579,hare,1,1,1,0.25,0,0.75,0,0,0,,,,0.44,0.89
KRU_S1#5#1#21,KRU_S1,5,1,21,06/03/18,7:45:02,31937581,elephant,1,1,1,0,0,1,0,0,0,,,,1,0
KRU_S1#5#1#22,KRU_S1,5,1,22,06/03/18,7:46:40,31937584,elephant,1,1,1,0.7,0,0.4,0,0.1,0,,,,1,0
KRU_S1#5#1#23,KRU_S1,5,1,23,06/03/18,7:47:41,31937587,elephant,2,2,2,0,0,1,0,0,0,,,,1,0
KRU_S1#5#1#24,KRU_S1,5,1,24,06/03/18,12:00:01,31937590,impala,3,3,2,0.5,0,0.7,0.6,0,0,,,,1,0
KRU_S1#5#1#25,KRU_S1,5,1,25,06/03/18,17:29:10,31937593,impala,1,1,1,0.1,0,1,0,0,0,,,,1,0
KRU_S1#5#1#26,KRU_S1,5,1,26,06/03/18,17:30:14,31937595,impala,5,3,3,0.5,0,0.7,0.8,0,0,,,,0.91,0.44
KRU_S1#5#1#27,KRU_S1,5,1,27,06/03/18,17:37:05,31937598,impala,2,2,2,0.29,0,0.43,0.71,0,0,,,,0.7,0.73
KRU_S1#5#1#28,KRU_S1,5,1,28,06/03/18,17:45:34,31937600,blank,,,,,,,,,,,,,1,0
KRU_S1#5#1#29,KRU_S1,5,1,29,06/03/18,17:57:53,31937603,impala,2,2,1,0.2,0,0.8,0,0,0,,,,1,0
KRU_S1#5#1#30,KRU_S1,5,1,30,06/03/18,17:59:47,31937610,impala,1,1,1,0.44,0,0.56,0,0,0,,,,0.9,0.47
KRU_S1#5#1#31,KRU_S1,5,1,31,06/03/18,18:01:38,31937612,impala,2,2,1,0.22,0,0.56,0.44,0,0,,,,0.9,0.47
KRU_S1#5#1#32,KRU_S1,5,1,32,06/03/18,18:21:11,31937616,impala,2,1,1,0.33,0.11,0.67,0,0,0,,,,1,0
KRU_S1#5#1#33,KRU_S1,5,1,33,06/03/18,18:23:35,31937618,impala,2,2,2,0.33,0,0.89,0.44,0,0,,,,0.9,0.47
KRU_S1#5#1#34,KRU_S1,5,1,34,06/03/18,18:25:00,31937621,impala,3,3,3,0.44,0,0,0.89,0,0,,,,0.9,0.47
KRU_S1#5#1#35,KRU_S1,5,1,35,06/03/18,18:26:32,31937624,impala,4,3,3,1,0.3,0.4,0.1,0,0.1,,,,1,0
KRU_S1#5#1#36,KRU_S1,5,1,36,06/03/18,18:29:50,31937626,impala,3,2,1,0.29,0.57,0.71,0,0,0,,,,0.7,0.68
KRU_S1#5#1#37,KRU_S1,5,1,37,06/03/18,18:32:49,31937629,impala,4,4,2,0,1,1,0,0,0.14,,,,0.78,0.62
KRU_S1#5#1#38,KRU_S1,5,1,38,06/03/18,19:02:16,31937631,impala,4,4,4,0.7,0.1,0.7,0,0,0,,,,1,0
KRU_S1#5#1#39,KRU_S1,5,1,39,06/03/18,19:03:16,31937634,impala,3,3,3,0.7,0,0.1,1,0,0,,,,1,0
KRU_S1#5#1#40,KRU_S1,5,1,40,06/03/18,19:04:16,31937640,impala,3,3,3,0.9,0,0.1,0.1,0,0,,,,1,0
KRU_S1#5#1#41,KRU_S1,5,1,41,06/03/18,19:28:33,31937643,impala,1,1,1,0.2,0.6,0.2,0,0,0,,,,0.71,0.72
KRU_S1#5#1#42,KRU_S1,5,1,42,06/03/18,19:36:33,31937645,impala,3,3,3,0.33,0,0.11,1,0,0,,,,0.9,0.47
KRU_S1#5#1#43,KRU_S1,5,1,43,06/03/18,19:37:35,31937647,impala,3,3,3,0.62,0,0.12,0.75,0,0,,,,0.89,0.5
KRU_S1#5#1#44,KRU_S1,5,1,44,06/03/18,19:42:10,31937650,impala,3,2,2,0.78,0,0.33,0,0,0,,,,0.9,0.47
KRU_S1#5#1#45,KRU_S1,5,1,45,06/03/18,20:26:11,31937653,impala,3,3,3,0.4,1,0.6,0,0,0,,,,1,0
KRU_S1#5#1#46,KRU_S1,5,1,46,06/03/18,20:27:24,31937656,impala,1,1,1,0.12,0,0.88,0,0,0,,,,0.8,0.58
KRU_S1#5#1#47,KRU_S1,5,1,47,06/03/18,22:45:39,31937658,impala,3,3,3,0.8,0,0.4,0.4,0,0,,,,1,0
KRU_S1#5#1#48,KRU_S1,5,1,48,06/03/18,22:46:41,31937660,impala,3,3,2,0.86,0,0.71,0,0,0,,,,0.78,0.62
KRU_S1#5#1#49,KRU_S1,5,1,49,06/04/18,19:35:41,31937678,porcupine,1,1,1,0.4,0,0.6,0,0,0,,,,0.56,0.81
KRU_S1#5#1#50,KRU_S1,5,1,50,06/05/18,2:54:26,31937684,impala,3,3,3,0.9,0,0.2,0.6,0,0,,,,1,0
KRU_S1#5#1#51,KRU_S1,5,1,51,06/05/18,3:02:39,31937687,impala,3,3,2,0.3,0,0.2,1,0,0,,,,1,0
KRU_S1#5#1#52,KRU_S1,5,1,52,06/05/18,3:05:32,31937690,impala,3,3,3,0.67,0,0.5,1,0.17,0,,,,0.6,0.76
KRU_S1#5#1#53,KRU_S1,5,1,53,06/05/18,3:07:15,31937693,impala,3,3,3,0.9,0,0.9,0,0,0,,,,1,0
KRU_S1#5#1#54,KRU_S1,5,1,54,06/05/18,3:09:11,31937695,duikercommongrey,3,3,3,0.25,0,0,1,0,0,2,1,1,0.4,0.91
KRU_S1#5#1#55,KRU_S1,5,1,55,06/05/18,3:11:57,31937698,impala,3,3,3,0.56,0,0.33,1,0,0.11,,,,0.9,0.47
KRU_S1#5#1#56,KRU_S1,5,1,56,06/05/18,3:15:04,31937700,impala,3,3,2,1,0.78,0,0,0,0.22,,,,0.9,0.47
KRU_S1#5#1#57,KRU_S1,5,1,57,06/05/18,3:55:26,31937703,impala,3,3,3,1,1,0.12,0,0,0.12,,,,0.8,0.58
KRU_S1#5#1#58,KRU_S1,5,1,58,06/05/18,4:01:40,31937706,impala,3,2,2,0.44,0.56,0.56,0,0,0.11,,,,0.9,0.47
KRU_S1#5#1#59,KRU_S1,5,1,59,06/05/18,5:30:19,31937708,impala,3,3,3,0.8,1,0.2,0,0,0,,,,1,0
KRU_S1#5#1#60,KRU_S1,5,1,60,06/05/18,5:44:18,31937714,impala,2,2,2,0.9,1,0.1,0,0.1,0.4,,,,1,0
KRU_S1#5#1#61,KRU_S1,5,1,61,06/05/18,5:45:57,31937717,impala,3,2,1,0.3,0,0.1,0.8,0,0,,,,1,0
KRU_S1#5#1#62,KRU_S1,5,1,62,06/05/18,5:47:28,31937719,impala,1,1,1,0,0,0.1,1,0,0,,,,1,0
KRU_S1#5#1#63,KRU_S1,5,1,63,06/05/18,5:58:58,31937721,impala,3,3,1,0.12,0,0.25,0.75,0,0,,,,0.8,0.58
KRU_S1#5#1#64,KRU_S1,5,1,64,06/06/18,11:50:28,31937724,warthog,2,2,2,0,0,1,0,0,0,,,,0.7,0.88
KRU_S1#5#1#65,KRU_S1,5,1,65,06/06/18,17:43:26,31937727,giraffe,1,1,1,0.4,0,0.6,0,0,0,,,,0.83,0.65
KRU_S1#5#1#66,KRU_S1,5,1,66,06/06/18,17:48:08,31937729,giraffe,1,1,1,0,0,1,0,0,0,,,,1,0
KRU_S1#5#1#67,KRU_S1,5,1,67,06/07/18,1:56:11,31937732,dikdik,1,1,1,0,0,0.5,1,0,0,,,,0.22,0.97
